#  IdxSize(byte)	       usec/pat	       usec/occ	           occs	        numpats	#oper	#repeats	#indexBaseName
      1795023579	    2.032000000	    2.032000000	            500	            500	# spo	#   1000	#indexes/dbpedia16
      1661802863	    2.408000000	    2.408000000	            500	            500	# spo	#   1000	#indexes/dbpedia32
      1594911307	    3.314000000	    3.314000000	            500	            500	# spo	#   1000	#indexes/dbpedia64
      1544563055	    8.026000000	    8.026000000	            500	            500	# spo	#   1000	#indexes/dbpedia256
      1545893859	    7.916000000	    7.916000000	            500	            500	# spo	#   1000	#indexes/dbpedia256b
