#  IdxSize(byte)	       usec/pat	       usec/occ	           occs	        numpats	     sourcesize	#oper	#repeats	#indexBaseName
      2266460051	  122.951612903	    0.047719318	        1277973	            496	     2790508860	#VpV9	#    100	#indexes/dbpedia4
      2062430227	  125.546370968	    0.048726382	        1277973	            496	     2790508860	#VpV9	#    100	#indexes/dbpedia8
      1901374315	  123.485887097	    0.047926678	        1277973	            496	     2790508860	#VpV9	#    100	#indexes/dbpedia32
      1874008947	  122.409274194	    0.047508828	        1277973	            496	     2790508860	#VpV9	#    100	#indexes/dbpedia64
      1849741147	  125.401209677	    0.048670042	        1277973	            496	     2790508860	#VpV9	#    100	#indexes/dbpedia512
