#  IdxSize(byte)	       usec/pat	       usec/occ	           occs	        numpats	#oper	#repeats	#indexBaseName
      1795023579	    1.900000000	    1.426426426	            666	            500	#spV2	#   1000	#indexes/dbpedia16
      1661802863	    2.386000000	    1.791291291	            666	            500	#spV2	#   1000	#indexes/dbpedia32
      1594911307	    3.404000000	    2.555555556	            666	            500	#spV2	#   1000	#indexes/dbpedia64
      1544563055	    9.494000000	    7.127627628	            666	            500	#spV2	#   1000	#indexes/dbpedia256
      1545893859	    9.402000000	    7.058558559	            666	            500	#spV2	#   1000	#indexes/dbpedia256b
