#  IdxSize(byte)	       usec/pat	       usec/occ	           occs	        numpats	#oper	#repeats	#indexBaseName
      1795023579	 1008.449596774	    0.391394028	        1277973	            496	#VpV0	#    100	#indexes/dbpedia16
      1661802863	 1690.504032258	    0.656109323	        1277973	            496	#VpV0	#    100	#indexes/dbpedia32
      1594911307	 3075.502016129	    1.193647284	        1277973	            496	#VpV0	#    100	#indexes/dbpedia64
      1544563055	11625.754032258	    4.512125061	        1277973	            496	#VpV0	#    100	#indexes/dbpedia256
      1545893859	11490.092741935	    4.459472931	        1277973	            496	#VpV0	#    100	#indexes/dbpedia256b
