      1661961587	    1.838000000	    1.838000000	            500	            500	#spo2	#   1000	#indexes/dbpedia32
      1661961587	    1.806000000	    1.806000000	            500	            500	#spo2	#   1000	#indexes/dbpedia32
      1661961587	    1.842000000	    1.842000000	            500	            500	#spo2	# 100000	#indexes/dbpedia32
