#  IdxSize(byte)	       usec/pat	       usec/occ	           occs	        numpats	#oper	#repeats	#indexBaseName
      1795023579	 2990.090725806	  135.416818846	          10952	            496	#Vpo2	#     10	#indexes/dbpedia16
      1661802863	 2787.024193548	  126.220233747	          10952	            496	#Vpo2	#     10	#indexes/dbpedia32
      1594911307	 2669.983870968	  120.919649379	          10952	            496	#Vpo2	#     10	#indexes/dbpedia64
      1544563055	 2582.155241935	  116.942019722	          10952	            496	#Vpo2	#     10	#indexes/dbpedia256
      1545893859	 2584.929435484	  117.067658875	          10952	            496	#Vpo2	#     10	#indexes/dbpedia256b
