#  IdxSize(byte)	       usec/pat	       usec/occ	           occs	        numpats	#oper	#repeats	#indexBaseName
      1795023579	    8.836693548	    0.400200877	          10952	            496	#Vpo0	#    100	#indexes/dbpedia16
      1661802863	   14.326612903	    0.648831264	          10952	            496	#Vpo0	#    100	#indexes/dbpedia32
      1594911307	   25.834677419	    1.170014609	          10952	            496	#Vpo0	#    100	#indexes/dbpedia64
      1544563055	   99.012096774	    4.484112491	          10952	            496	#Vpo0	#    100	#indexes/dbpedia256
      1545893859	   98.346774194	    4.453981008	          10952	            496	#Vpo0	#    100	#indexes/dbpedia256b
