#  IdxSize(byte)	       usec/pat	       usec/occ	           occs	        numpats	#oper	#repeats	#indexBaseName
      1795023579	    3.130000000	    1.117857143	           1400	            500	#VVo	#     10	#indexes/dbpedia16
      1661802863	    4.124000000	    1.472857143	           1400	            500	#VVo	#     10	#indexes/dbpedia32
      1594911307	    6.008000000	    2.145714286	           1400	            500	#VVo	#     10	#indexes/dbpedia64
      1544563055	   17.346000000	    6.195000000	           1400	            500	#VVo	#     10	#indexes/dbpedia256
      1545893859	   17.178000000	    6.135000000	           1400	            500	#VVo	#     10	#indexes/dbpedia256b
