#  IdxSize(byte)	       usec/pat	       usec/occ	           occs	        numpats	#oper	#repeats	#indexBaseName
      1795023579	    2.084000000	    2.084000000	            500	            500	# spo	#   1000	#indexes/dbpedia16
      1661802863	    2.418000000	    2.418000000	            500	            500	# spo	#   1000	#indexes/dbpedia32
      1594911307	    3.220000000	    3.220000000	            500	            500	# spo	#   1000	#indexes/dbpedia64
      1544563055	    7.928000000	    7.928000000	            500	            500	# spo	#   1000	#indexes/dbpedia256
      1545893859	    7.902000000	    7.902000000	            500	            500	# spo	#   1000	#indexes/dbpedia256b
