#  IdxSize(byte)	       usec/pat	       usec/occ	           occs	        numpats	     sourcesize	#oper	#repeats	#indexBaseName
      2224165663	    1.495967742	    0.067750183	          10952	            496	     2790508860	# Vpo	#   1000	#indexes/dbpedia4
      1871797091	    2.973790323	    0.134678598	          10952	            496	     2790508860	# Vpo	#   1000	#indexes/dbpedia32
