#  IdxSize(byte)	       usec/pat	       usec/occ	           occs	        numpats	     sourcesize	#oper	#repeats	#indexBaseName
      2224165663	    0.982000000	    0.737237237	            666	            500	     2790508860	#spV1	#   1000	#indexes/dbpedia4
      1871797091	    1.132000000	    0.849849850	            666	            500	     2790508860	#spV1	#   1000	#indexes/dbpedia32
