#  IdxSize(byte)	       usec/pat	       usec/occ	           occs	        numpats	     sourcesize	#oper	#repeats	#indexBaseName
      2224165663	    0.828000000	    0.744604317	            556	            500	     2790508860	#sVo1	#   1000	#indexes/dbpedia4
      1871797091	    0.866000000	    0.778776978	            556	            500	     2790508860	#sVo1	#   1000	#indexes/dbpedia32
