#  IdxSize(byte)	       usec/pat	       usec/occ	           occs	        numpats	     sourcesize	#oper	#repeats	#indexBaseName
      2224165663	    1.481854839	    0.067111030	          10952	            496	     2790508860	#Vpo9	#   1000	#indexes/dbpedia4
      1871797091	    2.971774194	    0.134587290	          10952	            496	     2790508860	#Vpo9	#   1000	#indexes/dbpedia32
